#{"t_start": 1670989387.191519, "env_id": "Breakout-v0"}
r,l,t
11.0,768,14749.889022
8.0,613,14751.76038
7.0,561,14753.46909
8.0,568,14755.17909
11.0,717,14947.016894
8.0,577,14948.852898
8.0,617,14950.740894
11.0,604,14952.560894
14.0,722,14954.854895
8.0,678,14956.894893
3.0,309,14957.782893
13.0,941,14960.708894
9.0,655,14962.710896
4.0,379,14963.842894
13.0,822,14966.396894
7.0,485,14967.872896
8.0,592,14969.618895
4.0,393,14970.749749
5.0,432,14972.006405
4.0,408,14973.268406
6.0,551,14974.906405
8.0,615,15171.718404
8.0,609,15173.582403
10.0,738,15175.900404
11.0,772,15178.256403
6.0,516,15179.828403
7.0,526,15181.424404
8.0,587,15183.236404
10.0,627,15185.122403
7.0,568,15186.862405
8.0,617,15188.712405
3.0,353,15189.678404
5.0,468,15191.102406
9.0,638,15193.080408
12.0,717,15195.348407
5.0,491,15196.788406
13.0,834,15390.464489
5.0,448,15391.738488
10.0,686,15393.87649
9.0,707,15396.000489
5.0,439,15397.256489
9.0,622,15399.212488
3.0,310,15400.078489
8.0,634,15402.024489
13.0,688,15404.184492
12.0,914,15407.044488
18.0,977,15410.040489
2.0,290,15410.79249
11.0,802,15413.294489
11.0,798,15415.714489
8.0,603,15608.069594
18.0,797,15610.535591
8.0,605,15612.395597
5.0,395,15613.543594
3.0,376,15614.647591
12.0,833,15617.203592
2.0,297,15618.007591
12.0,786,15620.471593
9.0,690,15622.569593
10.0,658,15624.587593
7.0,546,15626.241592
9.0,648,15628.181591
4.0,359,15629.25159
10.0,713,15631.397591
7.0,593,15633.147592
8.0,588,15634.949591
6.0,481,15826.68741
9.0,613,15828.62341
7.0,559,15830.289412
8.0,576,15832.071412
5.0,445,15833.373412
12.0,834,15835.95741
14.0,917,15838.79141
7.0,585,15840.553411
14.0,831,15843.159412
5.0,463,15844.489412
7.0,621,15846.323412
12.0,824,15848.88741
5.0,440,15850.169415
8.0,635,15852.209412
8.0,548,15853.931412
13.0,791,16045.300839
8.0,621,16047.20684
7.0,587,16048.998839
9.0,597,16050.890331
4.0,407,16052.02033
8.0,556,16053.708329
10.0,747,16055.97633
7.0,585,16057.764332
5.0,475,16059.176331
13.0,801,16061.68233
8.0,597,16063.446331
8.0,600,16065.252332
9.0,616,16067.212331
8.0,553,16068.850333
9.0,479,16070.256267
