#{"t_start": 1670908895.3602335, "env_id": "Breakout-v0"}
r,l,t
3.0,327,665.95174
1.0,241,666.747738
0.0,203,667.265738
1.0,248,667.929741
1.0,233,668.697738
1.0,249,669.367736
1.0,241,670.161738
2.0,288,671.035738
2.0,271,671.969737
1.0,230,672.599738
2.0,271,673.627735
0.0,203,674.18574
0.0,221,674.781737
1.0,242,675.537738
3.0,303,676.481739
0.0,204,677.113739
1.0,243,677.861737
1.0,224,678.613739
1.0,217,679.245739
1.0,234,679.885741
1.0,247,680.705737
2.0,291,681.515738
1.0,232,682.317737
0.0,217,682.841743
1.0,238,683.587737
1.0,246,684.263736
1.0,248,684.93174
1.0,243,685.713739
1.0,249,686.445736
0.0,217,687.073735
2.0,282,687.945737
1.0,240,688.703737
2.0,284,689.475736
2.0,297,690.457738
0.0,195,690.955737
2.0,271,691.755737
2.0,281,692.655737
0.0,213,693.203738
0.0,211,693.857739
3.0,335,694.863738
2.0,277,695.751737
1.0,222,696.399736
0.0,215,697.077736
2.0,293,697.905737
1.0,246,698.725739
0.0,186,699.275741
2.0,286,700.159737
1.0,234,700.97374
1.0,228,701.645736
1.0,223,702.393739
0.0,200,702.945736
1.0,228,703.573739
0.0,201,704.217739
2.0,282,705.057738
0.0,206,705.755737
3.0,312,706.693737
6.0,477,708.397738
0.0,182,708.90374
3.0,357,710.165747
1.0,250,710.935736
1.0,243,711.569737
1.0,243,712.403738
1.0,247,713.04774
0.0,195,713.591736
1.0,234,714.355741
1.0,250,715.055737
1.0,251,715.829737
1.0,248,716.541737
1.0,242,717.241739
0.0,212,717.897738
6.0,525,719.745738
0.0,193,720.30174
1.0,240,721.129739
2.0,273,721.945736
3.0,332,723.009737
0.0,190,723.511739
0.0,202,724.033739
0.0,216,724.697737
2.0,298,725.577739
2.0,288,726.491738
1.0,222,727.137739
1.0,245,727.99174
2.0,302,728.85375
3.0,329,729.957737
2.0,268,730.781739
3.0,331,731.919739
1.0,242,732.557737
1.0,230,733.391739
2.0,275,734.231741
3.0,317,735.319739
2.0,279,736.257742
1.0,247,736.995736
1.0,243,737.663738
3.0,326,738.725739
0.0,194,739.261738
1.0,231,740.035738
1.0,230,740.679737
0.0,204,741.327736
2.0,273,742.147747
2.0,289,743.193736
1.0,250,743.859736
0.0,197,744.369739
3.0,330,745.517737
3.0,353,746.689737
0.0,214,747.233737
1.0,249,747.939738
2.0,266,748.81174
1.0,235,749.479738
1.0,228,750.243737
2.0,297,751.129738
3.0,305,752.227737
1.0,245,752.999737
3.0,335,754.073739
1.0,236,754.735739
0.0,199,755.389737
1.0,252,756.121738
0.0,204,756.643736
1.0,222,757.365742
1.0,241,758.043739
0.0,188,758.655738
1.0,226,759.343737
1.0,239,760.185737
0.0,209,760.731739
0.0,203,761.277737
0.0,190,761.951741
0.0,198,762.491738
2.0,284,763.34974
0.0,211,763.96574
1.0,242,764.651737
2.0,278,765.599739
1.0,254,766.30774
2.0,276,767.273739
2.0,297,768.187737
2.0,271,769.103735
2.0,281,769.895736
3.0,366,771.101739
3.0,357,772.243737
2.0,277,773.041739
4.0,408,774.447739
2.0,310,775.441737
2.0,285,776.307737
2.0,282,777.225738
1.0,230,777.881739
2.0,275,778.793738
3.0,352,779.78974
2.0,283,780.715739
3.0,341,781.71174
3.0,347,782.883738
2.0,281,783.791739
3.0,351,784.865736
3.0,344,785.991737
3.0,352,787.153737
4.0,402,788.499742
2.0,279,789.353737
2.0,276,790.22374
2.0,273,791.047736
2.0,296,791.987737
2.0,261,792.765736
2.0,274,793.665738
3.0,339,794.647737
