#{"t_start": 1670871021.089623, "env_id": "Breakout-v0"}
r,l,t
3.0,359,1938.485924
2.0,269,1940.851927
2.0,287,1943.187926
1.0,252,1945.071925
3.0,366,1948.235924
4.0,433,1952.129926
2.0,311,1954.713924
3.0,367,1957.881928
3.0,325,1960.685926
0.0,196,1961.981924
3.0,368,1965.175927
0.0,214,1966.639924
1.0,219,1968.393924
2.0,295,1970.897924
2.0,288,1973.317926
0.0,181,1974.553927
0.0,196,1975.877926
0.0,199,1977.319924
2.0,312,1979.987927
2.0,259,1982.177925
3.0,350,1985.311926
2.0,305,1987.795928
3.0,371,1990.959929
2.0,293,1993.397926
0.0,214,1994.943927
0.0,214,1996.479924
2.0,294,1998.979924
3.0,349,2002.201924
3.0,351,2005.199926
0.0,195,2006.639926
2.0,289,2008.997924
4.0,391,2012.635925
2.0,302,2015.209926
3.0,352,2018.241926
3.0,336,2021.275924
2.0,308,2023.805926
2.0,290,2026.315927
0.0,208,2027.711926
2.0,253,2029.843926
2.0,299,2032.335926
3.0,352,2035.375925
2.0,274,2037.829926
5.0,449,2041.831926
2.0,251,2043.997926
3.0,344,2047.061927
2.0,338,2049.9371
0.0,200,2051.349098
4.0,478,2055.757098
3.0,348,2058.983098
2.0,290,2061.419102
1.0,237,2063.087098
3.0,335,2066.0591
2.0,290,2068.551101
2.0,278,2070.801098
3.0,330,2073.675097
0.0,183,2075.161097
2.0,266,2077.213101
1.0,248,2079.389099
2.0,285,2081.9131
2.0,289,2084.401098
2.0,273,2086.679101
0.0,178,2088.1191
2.0,285,2090.441098
2.0,269,2092.747098
2.0,277,2095.249098
1.0,238,2097.105097
4.0,421,2100.965099
2.0,282,2103.3131
2.0,283,2105.763098
3.0,327,2108.777102
2.0,303,2111.2731
3.0,335,2114.313101
4.0,423,2118.309098
2.0,305,2120.769098
3.0,331,2123.6131
2.0,293,2125.971097
2.0,308,2128.609102
2.0,273,2131.0511
4.0,380,2134.391099
2.0,292,2136.8631
2.0,272,2139.2151
0.0,181,2140.5911
3.0,379,2143.995098
4.0,427,2147.731098
2.0,269,2150.1531
2.0,286,2152.467098
2.0,293,2154.803101
2.0,279,2157.0771
3.0,330,2160.073097
0.0,186,2161.347097
2.0,277,2163.817102
3.0,330,2166.807097
3.0,334,2169.817098
2.0,248,2171.997098
2.0,283,2174.499099
2.0,290,2177.029101
4.0,414,2180.7811
1.0,225,2182.553099
2.0,259,2184.719097
4.0,403,2188.451101
4.0,362,2191.815101
3.0,355,2194.823098
2.0,285,2197.277098
2.0,273,2199.623098
1.0,238,2201.613101
5.0,499,2206.259098
2.0,289,2208.755101
1.0,239,2210.6951
2.0,287,2212.8891
3.0,345,2216.091097
1.0,230,2217.9831
3.0,344,2221.1271
2.0,287,2223.577097
2.0,273,2225.9131
2.0,290,2228.4071
3.0,322,2231.269098
3.0,329,2234.069099
3.0,344,2237.0391
2.0,268,2239.381099
2.0,289,2241.7471
2.0,309,2244.2811
0.0,199,2245.651099
0.0,202,2246.9451
3.0,360,2250.099099
2.0,295,2252.7591
2.0,288,2255.213098
0.0,188,2256.3551
0.0,212,2257.973097
3.0,369,2261.015099
1.0,248,2263.147101
3.0,369,2266.463103
3.0,371,2269.741099
0.0,185,2270.983099
2.0,292,2273.631099
0.0,178,2274.8731
2.0,272,2277.209098
2.0,305,2279.719097
2.0,290,2282.277102
3.0,372,2285.405239
1.0,256,2287.273239
2.0,288,2289.911242
4.0,403,2293.617241
2.0,335,2296.457241
2.0,286,2298.943242
3.0,343,2302.065239
2.0,289,2304.35524
3.0,377,2307.48924
0.0,195,2308.829241
4.0,442,2312.805242
1.0,260,2314.763241
3.0,355,2317.937241
2.0,278,2320.237241
3.0,331,2323.089243
2.0,280,2325.421239
2.0,293,2327.82924
2.0,280,2330.147239
4.0,398,2334.075242
0.0,195,2335.299239
3.0,374,2338.52724
0.0,200,2339.969244
2.0,285,2342.437243
5.0,448,2346.809242
4.0,417,2350.489241
3.0,362,2353.787241
2.0,315,2356.277239
3.0,351,2359.503241
3.0,369,2362.653241
3.0,347,2365.557244
4.0,375,2369.097242
3.0,349,2372.041244
2.0,302,2374.48724
3.0,368,2377.643239
3.0,357,2380.645242
3.0,329,2383.717241
0.0,188,2385.13324
3.0,337,2388.129244
2.0,291,2390.545239
3.0,339,2393.559239
4.0,418,2397.365239
2.0,285,2399.699242
3.0,358,2402.877241
2.0,263,2405.251239
2.0,279,2407.755239
2.0,295,2410.075239
4.0,431,2413.971241
1.0,223,2415.743239
3.0,352,2418.753242
1.0,254,2420.699241
0.0,218,2422.295239
2.0,292,2424.675239
2.0,290,2427.017242
3.0,345,2430.161239
4.0,376,2433.511239
4.0,419,2437.359239
2.0,278,2439.761242
2.0,284,2442.317241
2.0,292,2444.691241
4.0,440,2448.691244
3.0,350,2452.041244
2.0,294,2454.383241
2.0,274,2456.737239
1.0,268,2458.983239
3.0,327,2461.849239
2.0,292,2464.115239
2.0,303,2466.72324
3.0,347,2469.741239
2.0,268,2472.07124
4.0,383,2475.551241
3.0,343,2478.389239
2.0,293,2480.941239
3.0,359,2483.903244
